10364,5906,2018-05-04,08:21:18
10931,5769,2018-07-10,07:05:51
8027,6567,2019-07-13,09:36:14
460,5405,2019-11-26,08:27:25
13786,6555,2018-10-26,13:15:22
10458,6512,2019-11-17,11:35:38
11103,5782,2019-10-06,21:59:42
1507,6001,2018-03-12,09:12:33
6761,7434,2019-10-31,17:13:30
3406,6897,2019-04-03,13:48:54
4313,7780,2018-06-13,04:20:11
7500,5367,2019-08-02,07:08:02
4846,6406,2019-03-24,23:12:04
14868,5538,2019-11-13,15:22:06
3686,7232,2018-08-12,12:13:23
4946,6104,2019-07-28,16:57:49
10193,7651,2018-12-17,23:48:47
8941,6319,2018-10-13,04:30:23
10267,7183,2019-03-24,16:16:53
1613,6161,2019-10-21,20:37:29
7246,7127,2019-05-30,15:13:15
4258,7082,2018-08-02,17:16:22
9532,5738,2018-06-24,18:50:09
5901,6375,2018-01-18,10:19:24
14823,6112,2018-04-30,11:17:35
8086,7480,2018-11-28,05:10:21
12676,5821,2019-07-08,16:01:08
947,6096,2018-03-13,06:31:11
10471,5287,2018-08-12,12:04:44
13890,6118,2018-10-27,11:44:56
6973,7370,2018-09-23,15:24:38
5622,6548,2019-06-22,07:54:11
2163,6177,2018-04-03,18:48:50
12888,5886,2019-03-14,10:58:00
10108,6597,2018-08-21,18:54:12
8075,6288,2019-05-25,14:18:41
1618,7145,2018-07-23,16:14:30
14996,6942,2018-07-29,20:11:40
3454,6000,2019-01-25,13:13:19
12302,6331,2019-09-18,09:20:32
7117,6136,2018-12-04,08:55:23
1692,7641,2019-02-12,05:44:44
641,5367,2020-01-04,13:37:36
8851,7547,2018-09-03,12:51:13
9290,6496,2018-06-01,12:42:34
10970,7197,2019-05-08,02:53:42
5893,6947,2018-07-23,21:19:29
6957,6211,2019-05-10,00:38:48
14027,6918,2018-09-02,19:56:53
6587,5265,2019-05-17,12:29:02
2789,7111,2019-10-04,06:05:37
686,6480,2019-02-03,21:51:01
5082,5814,2019-08-28,11:54:16
6137,5242,2019-03-11,06:57:29
14522,5831,2019-05-18,07:53:44
13776,6282,2019-06-16,10:08:16
6240,5279,2018-12-18,22:46:57
6051,5280,2018-08-15,02:41:59
10562,6534,2018-01-13,20:32:10
7079,7308,2018-06-21,07:58:41
2914,5870,2019-06-06,03:20:41
14556,7517,2019-11-08,03:48:24
14490,5261,2019-07-18,22:18:38
9461,5378,2019-02-05,23:08:43
5892,5789,2018-09-08,19:44:54
14313,6804,2019-03-29,19:59:06
228,7477,2018-08-15,07:45:37
6155,5428,2019-06-03,21:26:54
11959,7587,2018-06-28,22:35:42
10203,5556,2018-11-13,18:51:21
8664,6679,2018-07-09,22:35:40
13844,7020,2019-10-05,23:56:57
6295,7315,2019-02-26,03:34:09
14789,6611,2019-09-19,21:08:00
9727,6770,2018-05-23,23:03:32
276,7409,2019-08-08,16:04:45
1508,6437,2019-08-01,16:43:26
2601,5812,2019-06-14,01:49:19
12919,5762,2019-06-02,02:47:17
12170,7481,2018-07-09,07:58:49
5791,6672,2019-06-27,01:27:27
2269,6475,2018-07-18,04:11:43
1216,5462,2019-12-09,18:57:55
14466,6152,2018-03-10,05:10:49
2849,6594,2019-04-29,04:15:23
6432,7421,2019-08-26,13:05:51
11657,6995,2018-09-09,07:16:01
825,7773,2019-03-06,06:11:59
4820,5524,2018-03-09,04:54:29
11454,5643,2019-12-11,10:25:00
12848,7655,2018-04-19,22:52:29
4260,6751,2019-05-10,01:24:12
1901,5802,2018-06-25,12:37:14
4792,7541,2019-02-26,08:12:03
5850,7773,2018-01-31,09:52:32
14165,7597,2018-05-28,13:31:05
10339,5897,2019-08-22,11:21:59
7603,5493,2018-10-19,17:24:24
6754,7239,2019-04-22,08:24:03
11563,6124,2019-11-04,16:59:14
5444,6963,2019-09-11,02:47:42
3560,7553,2018-11-08,09:44:50
6346,6298,2019-09-25,17:10:42
6118,6734,2019-12-30,16:00:44
14721,5939,2018-02-08,08:54:19
4078,7658,2018-08-02,02:14:07
8887,7741,2018-07-13,00:14:16
10491,6559,2018-01-16,04:36:17
2969,5203,2019-06-13,21:25:03
3984,6208,2018-11-22,19:35:00
10288,6583,2019-02-25,21:08:35
14316,5752,2018-08-22,23:15:55
2156,5574,2019-04-12,12:39:12
5466,5241,2018-07-21,21:54:05
2915,6381,2018-10-25,18:41:17
10081,7163,2018-05-12,22:17:49
13071,6120,2018-03-25,06:02:56
2628,7751,2018-04-08,09:17:04
6877,6407,2018-08-11,19:23:26
1084,5645,2018-11-15,05:55:38
4746,6801,2018-11-20,10:34:00
13547,7366,2018-09-30,13:08:12
13147,6910,2019-11-28,11:21:11
965,6622,2019-01-08,00:24:42
13040,6028,2019-11-23,12:44:02
5227,7606,2018-07-03,13:32:09
12327,7413,2019-02-15,06:52:55
2319,6707,2018-11-11,21:11:22
8672,6895,2019-01-08,16:27:14
11080,6924,2019-12-20,12:34:02
12925,5632,2018-09-13,03:34:15
5391,7797,2018-05-10,20:58:52
1136,7149,2019-03-30,21:54:45
279,7674,2018-12-25,02:29:17
11804,6498,2019-12-05,04:24:52
12540,6127,2018-02-17,04:13:42
4048,6791,2019-06-04,13:01:32
6849,6101,2018-08-25,09:04:33
5516,7194,2018-07-10,02:40:17
12508,6967,2019-07-08,03:31:13
2513,5785,2019-05-06,20:31:56
11062,6520,2018-10-08,00:35:49
3290,6528,2018-04-23,03:07:37
4015,5743,2018-01-10,05:39:02
8934,6936,2018-12-29,21:16:52
13521,5946,2019-06-19,13:43:15
7306,6757,2018-03-02,02:39:43
1152,6282,2018-10-01,13:01:57
5347,6004,2018-01-28,09:26:52
11622,6264,2019-05-10,10:17:28
10150,6682,2019-05-09,03:51:17
8433,6775,2018-09-27,11:52:15
6044,5491,2019-11-16,19:47:58
2325,6121,2018-06-08,23:08:13
1811,5326,2019-11-14,13:35:42
14630,5288,2020-01-04,17:07:21
6662,5375,2018-12-05,21:46:26
14300,5830,2018-05-20,04:24:10
3888,6190,2019-06-05,12:00:47
6563,5936,2019-03-18,16:38:49
7496,6066,2018-05-05,09:09:41
10738,6124,2018-10-21,22:47:37
3296,7606,2019-06-12,17:22:14
13784,6876,2019-02-06,16:25:03
5788,6848,2019-06-11,00:45:53
10025,5661,2019-07-10,23:11:26
13536,5289,2019-01-20,11:53:39
12079,7584,2018-06-04,14:13:04
8408,5628,2019-09-20,03:59:18
13594,7598,2018-05-17,18:28:47
732,6801,2018-11-26,16:48:42
9170,5583,2019-11-15,15:05:28
10198,7719,2019-09-24,13:37:13
513,7619,2018-04-21,15:32:28
7814,5849,2019-02-26,16:24:38
7718,7236,2018-05-11,09:20:39
11857,5782,2018-11-28,23:38:14
8396,7280,2018-04-18,09:14:48
6744,6828,2019-03-19,01:36:57
9089,5283,2018-04-22,09:43:06
6695,6806,2018-04-03,06:24:41
7522,7149,2019-11-18,13:34:14
11747,6779,2018-08-20,18:09:07
10117,6872,2019-08-11,22:17:29
821,5934,2019-06-02,00:32:33
5143,6633,2019-12-03,15:58:26
5442,7736,2019-07-08,05:43:43
14683,6912,2018-10-08,14:38:49
8741,7151,2018-05-08,09:45:26
13408,7598,2019-06-02,08:59:10
12661,7063,2019-05-16,16:13:29
2974,5341,2018-08-04,23:58:56
8779,7384,2019-11-17,05:27:42
3309,5568,2019-01-25,23:20:49
10803,7434,2019-01-04,03:06:37
3064,7659,2019-12-08,23:44:41
2075,6868,2019-07-15,14:50:58
7078,7046,2019-02-03,20:01:49
6265,7252,2019-12-14,13:45:54
10599,5933,2018-09-21,12:06:38
12492,6642,2018-08-16,16:06:37
10096,7183,2018-10-24,21:48:29
838,7085,2018-10-27,06:00:53
2714,5564,2018-12-30,07:15:30
10478,7582,2018-10-25,04:33:48
9967,7739,2018-09-05,06:11:36
10724,6592,2019-11-18,22:05:16
9550,5332,2018-06-28,08:14:11
13049,5745,2018-07-19,22:45:17
9912,5885,2019-10-30,18:08:59
9096,7386,2019-02-25,22:53:39
7892,5395,2019-10-01,18:58:07
3013,7039,2019-01-17,13:42:58
4039,6137,2018-04-28,23:02:59
9281,7397,2018-07-09,12:13:40
13155,6162,2018-01-25,21:45:38
12702,5258,2019-03-26,03:05:49
7882,6262,2018-08-30,07:09:18
11297,6653,2019-07-19,22:43:21
9172,7010,2019-01-05,07:59:01
12573,5404,2019-06-19,09:19:40
13339,6942,2019-02-28,05:46:42
4136,7207,2019-09-01,12:31:02
906,5256,2019-05-14,10:08:01
6508,6353,2019-11-19,00:27:02
8247,6331,2020-01-01,20:14:45
787,6567,2018-07-10,19:49:43
6989,7461,2019-11-24,10:45:38
14616,6464,2018-03-08,23:22:36
1116,6807,2018-05-04,15:18:25
14091,6270,2018-04-27,23:43:53
3526,5218,2019-05-03,16:43:46
9667,6353,2019-01-14,19:48:53
8134,6789,2019-08-05,21:25:33
7239,6471,2019-04-18,22:00:05
8954,7387,2019-05-25,04:29:21
7057,5995,2018-01-18,20:01:05
4376,7452,2019-08-18,01:24:46
2493,5233,2019-08-19,18:30:54
748,6721,2018-01-24,16:50:01
9783,6400,2019-12-04,00:41:44
4546,7007,2019-09-28,20:59:58
6738,5599,2019-11-09,08:22:23
2357,6270,2018-02-17,22:20:18
11953,6200,2019-08-19,19:52:33
842,6413,2018-03-01,19:11:18
865,7612,2018-02-08,11:13:44
13076,7159,2018-05-17,14:38:35
1340,6860,2019-01-16,23:29:16
14125,5308,2019-01-05,14:56:54
941,6598,2018-12-30,21:12:41
11196,7418,2019-07-18,03:41:28
12260,5424,2018-07-07,16:32:24
1035,6915,2018-10-17,10:25:21
14195,7474,2019-02-02,14:39:21
4203,5294,2018-11-06,08:46:50
13291,6598,2018-11-25,11:18:39
3142,7394,2019-05-23,10:17:55
14048,5405,2018-05-19,06:57:25
3240,6545,2019-09-22,02:14:25
12923,7170,2019-04-08,02:15:07
3883,5909,2019-05-21,05:49:07
1729,7527,2018-01-19,18:19:40
3380,5547,2019-10-24,20:01:05
13383,6722,2018-03-26,15:13:58
13176,7430,2019-12-22,15:53:10
3581,6748,2019-10-03,00:42:31
11611,7419,2018-03-03,05:23:46
10012,6529,2018-07-15,04:54:08
3591,5744,2019-05-28,22:53:39
14293,6339,2018-06-08,17:11:12
10259,6204,2018-09-24,01:56:20
13607,6386,2019-06-07,07:29:53
5920,7151,2018-12-28,08:06:37
618,7750,2019-01-16,07:14:21
8281,7052,2018-08-20,02:31:03
8551,7354,2018-02-20,05:18:53
9502,7300,2019-07-27,03:03:10
7143,6245,2019-10-27,17:25:52
1121,6681,2018-10-19,22:57:45
1344,6854,2018-01-24,00:56:38
7498,6531,2019-09-28,07:52:15
12795,6152,2019-11-12,08:39:27
12155,5845,2019-09-23,16:11:03
13701,7394,2018-09-26,18:11:02
6397,5452,2019-06-26,10:12:54
5811,5764,2019-03-22,04:54:59
12550,6703,2019-04-29,17:49:18
14904,6496,2019-04-14,14:03:22
1290,6535,2019-11-02,17:56:07
5264,5478,2018-02-27,16:00:02
2162,7749,2019-06-08,08:34:24
7482,7110,2019-02-19,19:45:52
2495,6891,2019-03-19,02:25:45
12191,7372,2019-07-22,18:42:41
12732,6008,2018-08-12,13:28:18
2511,5446,2019-09-01,16:53:22
5126,6969,2018-06-15,21:33:59
6224,6838,2018-09-24,10:27:00
3844,6663,2019-01-01,12:45:47
10953,5623,2018-12-05,19:04:21
5084,6511,2019-04-04,19:53:05
1828,7321,2018-08-27,19:02:36
6285,5478,2019-08-04,21:18:36
8287,6976,2019-12-29,00:06:13
2872,7621,2018-08-28,08:02:22
9087,5970,2019-03-19,05:56:13
3417,5789,2019-06-23,20:21:49
2742,5757,2019-08-31,15:55:21
4217,7464,2018-09-07,15:19:21
10082,7633,2018-10-23,17:00:02
2567,6335,2018-05-21,13:15:22
1063,6470,2018-01-28,03:30:02
5605,6124,2018-08-27,10:50:48
12898,6575,2018-08-10,02:24:44
1591,5515,2019-04-12,23:16:47
14137,6262,2018-10-18,21:27:38
8221,6934,2020-01-05,09:50:44
4030,6240,2018-02-21,22:51:06
11047,7437,2019-06-09,15:25:35
10941,7717,2019-01-10,20:25:48
10773,5343,2019-04-21,09:47:44
3482,7419,2019-04-26,04:24:24
10403,7074,2018-11-18,13:07:50
3160,7408,2019-12-10,04:59:48
972,7120,2018-02-27,03:53:30
244,7494,2019-04-24,21:35:58
8691,5219,2019-05-19,17:53:02
6016,7749,2018-11-16,23:28:47
12436,6458,2019-07-15,14:30:20
14596,5564,2018-04-08,02:52:27
1399,7782,2018-05-08,15:34:26
13212,6348,2018-08-20,05:41:04
14364,5743,2019-07-27,16:33:49
1592,5491,2019-02-22,22:45:30
7807,5579,2018-12-12,06:23:17
5039,7505,2018-02-13,15:30:06
1525,5759,2019-03-05,04:16:00
8463,6194,2019-01-13,02:35:25
11166,7350,2018-08-05,16:22:38
3173,5308,2018-06-16,18:33:27
4640,6521,2019-07-27,07:40:53
7412,7757,2018-04-03,03:05:11
4082,7001,2018-03-14,12:48:25
1522,7112,2018-09-21,06:27:43
2461,5860,2018-01-26,12:03:32
8873,5986,2018-10-29,11:13:16
106,6899,2019-03-17,21:21:22
12203,6944,2018-02-13,22:13:11
9396,6817,2019-05-29,19:16:53
6652,7435,2018-10-26,08:36:13
11035,6734,2018-01-11,11:13:15
12416,6160,2018-03-16,03:02:43
5166,5527,2018-12-16,17:44:22
4637,6158,2019-11-30,01:48:27
775,6861,2019-01-02,05:17:36
2285,6934,2018-10-11,15:08:52
7547,6720,2019-05-13,11:02:21
12269,7658,2019-01-18,13:48:47
3156,7235,2018-08-24,10:02:32
7512,6432,2019-01-03,04:13:08
3331,7756,2019-01-12,10:23:48
11481,6299,2019-02-26,16:14:50
11181,7684,2018-12-21,12:00:24
3640,7052,2019-12-23,10:37:42
4267,7626,2018-05-26,08:36:37
14405,5366,2018-04-07,08:18:34
5037,7234,2019-12-26,02:12:27
11595,5261,2019-09-08,18:11:44
4944,6862,2018-01-06,15:21:25
13308,5717,2018-03-08,16:24:54
4135,6461,2018-02-19,14:08:58
5185,5597,2019-04-27,17:53:21
14080,5424,2018-01-11,20:41:30
7551,6845,2018-11-04,08:33:00
576,5947,2018-09-17,07:36:47
13644,7054,2018-06-12,05:31:06
14837,7237,2018-03-28,13:32:28
7270,6532,2019-05-02,12:31:37
12623,5840,2018-06-03,15:47:50
12323,5665,2019-03-07,02:08:34
1366,5419,2019-12-20,09:43:26
2986,6508,2019-02-14,13:07:42
9275,5620,2018-05-08,20:44:45
5178,6470,2019-04-13,08:08:52
5237,5554,2018-09-15,04:04:55
4837,7170,2018-04-16,01:50:53
13459,5804,2018-03-19,14:36:17
14285,7006,2018-01-24,07:09:03
8316,6803,2018-11-06,01:03:04
8909,5648,2018-06-25,10:46:45
11083,5330,2018-01-11,04:10:14
5033,5941,2019-08-24,13:56:48
5912,5901,2019-10-08,04:44:34
10287,7087,2019-07-31,21:33:39
12291,6961,2018-08-29,02:33:51
7987,5346,2019-01-01,16:39:57
10328,6756,2019-12-03,05:08:50
7325,7170,2018-06-23,18:14:04
2480,5867,2019-06-25,01:37:50
8468,6371,2018-04-08,06:20:35
14860,6794,2019-01-11,03:59:42
1142,5580,2018-03-01,13:04:00
5917,5579,2019-03-02,14:09:19
389,5447,2018-08-14,23:17:56
3875,7091,2019-06-15,04:29:41
7802,7773,2019-04-07,23:52:25
2392,5805,2018-07-07,10:57:33
257,7395,2018-08-28,19:20:26
10227,5301,2018-01-18,17:20:44
4413,5966,2019-07-29,11:35:30
6641,6262,2019-11-03,03:17:22
13957,5346,2018-02-14,09:15:31
4898,7593,2018-12-02,05:10:31
1697,5358,2019-09-24,12:12:56
10089,6118,2018-10-22,02:33:18
7926,6469,2018-10-05,07:00:18
1376,7416,2018-11-01,14:19:51
4027,7767,2018-05-28,16:44:46
14139,6365,2019-02-25,08:57:47
11671,5587,2019-10-04,05:55:18
2605,6192,2018-04-01,06:06:58
920,6173,2019-08-21,03:41:10
1459,6221,2019-11-15,05:52:39
1412,7269,2019-05-04,08:23:13
1790,6660,2019-10-22,02:14:26
10318,6856,2018-04-12,20:45:06
2776,7796,2018-09-13,00:10:59
5812,7733,2018-03-13,18:37:23
3086,7383,2018-09-13,08:24:38
1176,5281,2018-06-22,13:55:38
6647,6601,2019-08-05,03:47:29
269,6640,2019-02-19,14:45:30
9648,5856,2019-02-06,11:01:18
9750,5231,2019-06-08,05:39:38
3096,5721,2019-12-07,18:18:36
13164,7019,2018-05-13,17:47:12
10007,6006,2019-02-13,10:04:13
1346,7111,2019-05-15,02:06:07
7477,5647,2019-12-15,10:03:59
13589,5696,2019-08-29,14:47:49
10505,5317,2019-08-07,16:25:14
3884,6991,2019-11-26,22:24:05
10123,6585,2019-05-11,00:10:50
11003,6917,2019-12-06,16:14:07
13986,5721,2019-05-12,03:20:48
3295,5830,2019-05-13,22:23:16
8035,6401,2019-06-16,11:02:01
667,7430,2019-11-26,02:04:26
13065,6988,2018-03-18,16:37:34
573,6727,2018-01-05,23:12:18
5495,5460,2019-08-18,15:52:52
13452,6081,2019-07-12,19:07:59
12665,6717,2019-03-08,11:08:11
3566,7136,2019-04-14,22:02:02
13392,5981,2019-04-30,16:36:42
5028,7107,2018-06-15,20:23:18
540,7484,2018-06-10,18:25:42
3667,7548,2019-12-26,06:55:37
14826,5656,2018-08-04,10:35:53
12154,6195,2018-05-11,06:47:55
14042,5670,2019-07-03,14:09:01
2136,6354,2018-08-29,01:56:28
11411,5503,2018-11-16,02:35:42
9029,6983,2018-04-18,23:55:35
7565,6967,2019-04-06,05:43:18
13612,6093,2019-07-25,09:37:13
11317,6254,2018-02-03,05:10:35
8729,6696,2019-01-29,00:20:37
9511,7657,2018-03-27,11:48:22
815,6362,2019-05-26,16:55:11
7861,6765,2020-01-02,11:02:18
11358,5558,2018-05-16,07:18:07
6473,7734,2019-02-07,12:14:22
6643,7499,2019-02-09,10:13:47
5712,6540,2018-10-23,07:07:13
3325,5916,2018-08-19,10:42:00
495,5638,2019-02-12,20:11:05
1374,5808,2018-02-16,03:25:33
14185,5872,2019-11-29,20:05:01
13658,6591,2018-04-14,22:46:40
10368,5276,2019-07-30,07:12:29
3138,6685,2018-10-23,15:22:28
9457,6807,2018-01-02,15:03:48
10886,7450,2019-09-08,04:08:14
8786,7533,2019-11-10,17:47:41
3509,7416,2018-04-05,20:34:46
13096,6344,2018-08-21,11:00:37
14222,7073,2019-06-27,05:53:41
2786,5331,2019-03-30,22:51:15
11232,6020,2018-11-05,10:02:19
2642,5454,2018-07-14,12:55:07
3620,7257,2018-03-18,17:42:00
5576,7420,2019-09-30,01:25:54
12992,5432,2018-03-29,10:43:49
2724,7578,2019-03-29,00:31:12
13665,6324,2018-01-30,05:01:11
816,7521,2018-04-05,01:17:54
7454,5864,2018-07-25,01:48:23
4486,6325,2018-10-03,09:35:57
9714,6168,2019-02-24,03:28:09
3145,7453,2018-09-14,13:21:48
2018,6950,2019-06-13,14:36:11
879,7309,2019-09-29,04:12:28
14509,6794,2019-09-16,21:05:09
5673,5576,2018-02-17,00:05:10
11784,6619,2019-05-07,19:07:39
11647,5664,2018-04-19,11:23:12
5457,5509,2019-02-02,18:00:39
8174,7366,2018-01-26,11:14:39
2481,6065,2018-01-01,14:54:09
1265,7657,2018-07-07,07:41:20
2950,5672,2018-01-30,11:17:01
2909,6669,2019-03-08,10:36:46
741,6260,2019-12-31,16:32:30
8764,6522,2019-06-26,15:33:33
6746,6112,2019-10-17,14:13:44
6081,5913,2018-03-19,02:37:26
9486,7091,2019-01-06,20:06:03
8432,6369,2019-09-18,10:15:07
3442,6983,2018-03-05,12:52:18
2232,6876,2018-01-06,22:41:07
11159,7351,2018-11-08,23:45:03
12772,5279,2018-08-26,08:08:27
11113,6057,2019-11-30,01:22:17
10780,6019,2018-05-17,11:13:20
12075,5398,2019-09-24,11:13:31
13553,5871,2018-03-05,01:30:47
12359,6057,2018-05-16,23:10:29
11811,6778,2019-11-05,01:28:47
11515,6014,2019-07-12,11:02:34
3273,6811,2018-02-10,15:56:22
442,7086,2018-08-11,23:49:34
12667,7584,2018-07-31,01:36:27
2447,7589,2019-05-19,16:55:06
8782,7603,2019-03-27,07:43:44
7511,6463,2019-10-14,19:07:40
6606,6710,2019-10-25,16:19:53
9197,6359,2019-09-16,02:14:05
12268,5848,2019-01-01,03:23:56
13265,6285,2020-01-01,16:59:59
7097,7075,2018-06-29,02:47:34
9323,6366,2019-09-21,05:06:33
877,7627,2018-11-19,13:07:03
7459,5515,2018-04-23,15:43:18
5802,6243,2018-03-18,19:26:45
5101,6845,2018-07-03,00:21:00
14104,6769,2018-03-04,20:52:11
4492,6836,2018-11-14,08:55:45
6292,5563,2018-12-26,20:43:53
2487,7386,2018-09-18,17:54:18
13407,6030,2019-01-18,07:52:58
12054,6017,2018-05-04,15:27:36
13757,5711,2019-11-24,13:25:51
10247,7561,2019-08-04,21:40:00
1135,7411,2018-04-05,06:13:40
3026,5454,2019-12-18,10:03:53
10404,5386,2019-07-25,11:25:51
7724,7408,2018-02-06,11:04:19
12386,5987,2018-03-17,07:03:44
6134,6767,2019-02-09,00:33:29
4778,6510,2018-01-15,05:46:18
2918,5840,2018-01-04,03:30:32
8261,6716,2018-04-11,13:03:58
86,5387,2019-03-28,03:46:12
8968,7700,2018-04-04,11:10:00
2590,7410,2019-11-25,00:49:53
9338,6233,2018-11-20,03:43:06
6732,7077,2018-09-21,13:13:41
8982,6147,2018-02-24,14:25:50
70,6872,2019-08-06,03:36:03
10072,6143,2018-05-28,19:28:30
12931,5814,2018-04-29,06:28:12
1086,5369,2019-06-07,06:49:39
11982,5899,2018-01-29,01:06:50
6176,6486,2018-08-01,04:48:27
2101,5502,2018-06-11,04:28:52
1549,6042,2018-05-22,04:49:46
12129,5598,2019-04-08,00:59:08
8913,6057,2018-03-08,00:08:49
5731,5778,2018-04-05,14:27:21
10611,5756,2018-12-29,00:51:22
10320,7707,2019-10-31,12:46:41
13880,6415,2019-12-03,05:23:28
11644,5527,2018-05-14,13:55:57
12527,6394,2019-06-05,22:54:16
3248,7017,2019-09-07,00:56:59
3189,7692,2018-12-02,00:15:15
8343,6799,2019-04-07,20:38:11
992,6758,2018-08-09,04:08:00
9793,7701,2018-04-15,17:51:32
2518,5555,2019-09-08,08:32:30
9671,7566,2018-01-30,10:32:36
11990,6766,2019-05-08,17:41:45
11391,5644,2019-10-13,11:34:33
243,7212,2019-11-29,21:50:15
6681,7390,2019-04-22,01:19:00
13292,5214,2019-03-04,21:36:14
10517,5613,2020-01-05,22:46:22
13817,6064,2019-03-09,03:09:47
14281,7313,2019-09-23,15:05:40
50,7313,2019-03-15,08:03:11
3458,5305,2018-05-21,10:42:50
9498,7045,2018-10-12,14:51:05
6409,6571,2019-12-07,00:35:28
3711,7205,2018-09-18,07:46:24
8071,7654,2018-04-24,14:17:02
1353,6598,2019-01-26,21:24:29
14416,6221,2019-10-21,22:35:42
2373,6386,2018-07-11,16:41:16
9593,7488,2019-03-13,20:07:33
5054,5384,2019-03-05,07:34:45
6425,7131,2018-10-09,09:26:11
14377,5407,2019-03-08,00:26:52
8026,7609,2019-05-10,19:27:58
3179,7565,2019-11-21,09:22:39
2784,7299,2019-04-09,01:02:30
6536,6105,2018-02-25,09:34:30
7447,7213,2019-08-19,13:20:18
4132,7767,2019-01-03,13:31:18
5182,7720,2019-04-01,14:07:59
12065,7561,2019-11-26,13:01:30
387,5696,2019-09-15,05:07:32
4350,5416,2018-04-13,22:02:45
9769,7405,2018-08-19,09:43:37
6801,6181,2018-07-18,18:43:00
14660,6041,2018-03-28,22:52:00
5117,6069,2018-04-05,12:43:04
11480,7145,2018-05-29,13:19:16
14201,7665,2018-03-16,03:35:25
353,5634,2019-05-25,14:00:59
11459,7657,2019-09-16,23:42:32
3955,6229,2019-06-30,03:37:55
7604,6156,2019-11-12,09:56:31
14155,7357,2019-12-04,10:50:49
1178,7093,2018-02-07,15:13:11
4068,6149,2019-09-14,13:57:08
3565,6181,2019-09-29,17:20:37
11054,5803,2019-07-06,02:33:02
4945,7122,2018-08-06,15:16:53
12344,7724,2018-11-02,04:58:34
6899,6860,2019-01-09,00:16:45
921,6243,2019-09-21,05:29:15
7738,6545,2019-10-01,01:33:20
1808,7448,2018-06-06,19:58:45
6175,7015,2019-02-21,10:30:40
6450,5932,2019-03-18,18:13:02
7966,7191,2018-01-31,19:53:16
4776,5891,2018-02-01,04:40:28
10083,5373,2018-10-17,19:44:23
2129,6625,2018-09-02,13:43:02
4323,6191,2018-10-31,10:33:00
8354,7455,2018-12-29,02:36:05
1711,6367,2018-08-11,10:23:47
12501,5452,2019-10-13,07:45:17
14894,6226,2018-01-15,00:48:32
6189,6385,2018-12-12,09:34:51
2599,6018,2018-04-13,12:50:43
11243,6870,2019-02-26,16:57:30
8011,5698,2020-01-03,14:04:57
12037,6749,2019-10-05,03:14:46
9853,7219,2019-09-25,00:04:41
11947,7398,2019-04-29,01:19:47
2881,7242,2018-12-31,17:05:43
13950,7452,2019-10-15,09:53:58
3799,7505,2018-05-23,20:07:41
11617,7183,2019-07-10,14:13:32
6714,5890,2018-08-14,10:16:49
14442,5951,2019-11-11,03:31:04
13618,5327,2018-04-12,01:10:49
14876,6255,2018-07-20,20:43:29
10600,7333,2018-12-28,13:51:07
2343,7446,2018-10-10,06:16:23
11239,6959,2018-05-06,10:40:39
11026,6442,2018-10-09,09:00:09
5505,5246,2018-03-10,01:11:01
7373,7188,2019-04-08,17:24:41
12122,6997,2018-06-02,04:43:10
13765,7092,2019-04-11,01:24:04
770,7014,2019-04-03,19:49:48
4904,7506,2018-08-29,12:34:47
10516,6776,2019-09-15,12:05:06
10073,6282,2019-08-23,12:49:55
7356,6449,2019-06-15,10:32:08
11120,5236,2018-02-17,03:52:48
11614,5876,2019-07-27,09:39:18
3919,5734,2019-12-14,20:37:39
1237,5422,2019-01-10,20:16:33
2095,6135,2018-06-30,08:01:28
14069,6331,2018-10-09,21:41:20
10262,5321,2018-11-04,07:16:03
3250,6818,2018-09-26,08:36:26
12565,6634,2019-03-02,18:34:11
4954,6269,2019-05-20,01:42:13
13354,6741,2018-04-08,09:07:44
6159,6195,2019-05-07,12:06:55
14323,7511,2019-11-26,09:09:57
6706,5968,2019-12-14,18:47:48
5553,5515,2018-05-06,01:45:41
932,6067,2018-06-14,22:59:40
11237,7369,2019-09-01,07:24:43
1105,5468,2019-09-03,10:24:40
7751,6718,2019-03-06,13:44:05
4210,6666,2019-08-02,06:35:35
14008,5358,2018-12-27,16:51:44
11100,6531,2018-10-15,12:58:32
6257,5320,2019-12-18,13:26:42
7435,6874,2018-08-15,03:28:55
11737,6397,2018-11-17,07:38:38
14857,7037,2019-06-21,18:37:49
2693,6592,2018-09-03,18:18:38
1700,7504,2019-06-11,11:26:31
8667,7126,2018-08-28,22:58:41
11941,7165,2019-03-13,19:14:23
10729,6426,2018-01-29,03:06:57
7172,7252,2019-11-22,23:25:57
10660,7470,2019-05-13,05:25:05
14403,5590,2019-01-26,18:06:00
14487,5804,2019-06-22,03:26:38
12340,7229,2018-08-31,04:31:29
2235,6259,2018-10-01,14:27:34
471,6309,2019-04-07,18:20:02
1930,7706,2019-06-17,23:08:42
10345,5243,2018-03-05,10:02:52
8919,6579,2019-04-18,20:43:33
1271,6976,2018-05-19,08:28:27
2423,6404,2018-09-08,04:45:48
3011,5919,2018-06-27,14:51:59
7202,7071,2019-10-02,06:34:27
8049,6484,2019-11-05,14:32:21
8662,6587,2018-05-05,12:58:32
10036,6668,2019-02-04,06:26:32
675,6399,2019-06-20,03:58:01
13805,6475,2019-11-05,08:36:21
3185,5222,2019-09-21,19:20:59
6279,5208,2019-04-05,08:51:18
3227,6161,2019-05-12,12:48:42
12258,6124,2018-08-10,10:34:04
6468,6639,2019-06-14,01:49:44
