10958,1358,199,17
14031,2801,177,13
10074,5794,108,25
2275,6142,1,25
12736,7170,79,17
12833,5232,123,19
7578,8180,124,16
10598,4559,107,28
6296,970,48,24
9730,5183,160,14
9861,3544,60,7
673,4046,163,24
12024,3007,31,24
8021,2583,168,22
6110,8426,24,20
10476,7090,17,26
5999,684,168,16
713,8413,96,5
12282,6820,170,19
2204,5703,182,13
5305,9546,63,13
12350,8687,34,2
7479,8717,195,3
2064,8856,37,6
5404,6928,104,9
7694,2690,21,21
12984,4491,21,19
3166,9061,161,16
7623,3606,102,1
4194,9402,199,5
13394,7553,181,11
3703,158,145,9
13876,2647,78,8
8513,8904,76,5
14045,2319,101,26
7665,4849,176,2
10067,6308,137,8
2461,7488,194,5
9094,8716,193,25
10766,3928,38,12
13138,1511,121,2
11231,8635,90,22
10722,7161,70,16
13128,2665,65,5
12461,766,93,18
8486,8133,45,25
10116,8322,184,23
11790,9772,199,5
14129,2523,43,13
12782,2191,65,11
13209,4658,150,12
4490,6025,35,26
1300,5060,28,4
7639,7239,176,3
10313,7329,3,17
11835,1550,167,9
7299,3833,76,1
12076,5355,68,23
11268,3642,91,19
7232,1987,78,21
87,5204,151,1
108,6189,122,17
7696,3716,71,9
7740,5988,88,1
2099,3582,23,25
1791,7480,96,25
11347,7635,137,1
9112,9907,107,18
2432,5335,196,10
3950,789,158,4
11986,6650,172,8
8362,5526,35,10
8498,4917,176,20
3778,7827,116,25
11910,8290,102,21
358,8606,163,5
11678,8757,196,20
8200,4276,124,17
10620,2240,32,14
3172,9181,67,27
12147,8426,24,20
10372,3886,79,13
10433,6840,138,17
2006,771,164,9
5982,8496,159,3
2469,1521,84,21
14130,9321,31,1
13226,491,139,13
8043,8030,44,29
383,2034,14,21
3158,3185,20,17
8082,8554,38,28
11485,3448,94,28
10438,1737,137,15
675,4382,181,21
11632,207,46,24
2202,1277,64,9
13913,2772,154,12
10480,1872,97,18
2752,3021,142,7
2411,8835,107,10
9962,132,35,14
14717,1851,139,20
6534,185,124,1
10131,5385,48,7
4192,3718,39,21
14541,3011,121,2
8541,3609,115,20
8112,1872,97,18
1182,215,36,5
14214,1026,196,9
9671,9378,110,10
14866,5030,109,11
10328,7483,111,1
14612,2172,24,11
12893,2421,146,22
13114,5189,165,11
14653,5015,145,23
2800,236,6,16
9456,7847,13,13
3311,9611,101,7
988,17,125,29
4694,3844,124,9
3984,3920,193,25
14981,6395,7,5
12902,8342,184,1
9702,8518,88,23
8629,5322,78,11
11391,2730,44,13
10312,6215,7,17
12834,7020,121,17
13631,4232,114,18
5172,1852,190,9
7845,8431,29,9
2726,5023,11,27
14309,8225,175,16
8891,1,174,2
6267,9209,97,16
7500,4503,134,7
4105,3877,20,22
8354,8838,83,23
7701,78,145,10
14770,3501,170,18
936,1382,181,21
7244,465,48,17
10186,641,73,17
12374,9042,100,5
6595,3404,118,4
2224,5411,169,28
14766,2271,114,13
7121,2615,68,20
2542,1196,146,11
6413,449,134,21
4925,426,119,3
8254,2001,183,28
738,3776,161,28
3013,8066,182,16
3855,9048,136,14
6217,1564,90,8
3718,6132,47,13
4266,9412,183,26
2688,8053,58,13
4943,1156,103,5
1160,5930,165,6
6358,8211,4,6
5539,1976,179,13
7628,6712,73,3
1729,4562,132,29
3152,1482,92,4
13623,2924,161,21
13519,9485,189,9
6150,7564,123,14
9335,5706,82,14
10903,1712,198,21
12404,1099,86,25
12258,257,48,19
7481,5202,122,12
7817,2611,166,1
12556,8199,107,26
13458,2547,114,26
10878,4625,64,20
2860,3247,193,1
8451,9429,30,27
1370,2119,87,11
4147,6488,138,9
1616,408,6,8
4315,6095,194,25
10795,4292,49,25
9978,6328,74,22
841,7320,110,3
8787,3819,151,6
14864,7606,149,23
4890,4087,167,29
9755,5653,109,12
12053,9764,125,13
2829,1,174,2
6883,8325,70,6
10331,9893,73,2
9719,4292,49,25
14703,9831,7,7
13998,6521,40,13
3297,3123,137,13
1826,7948,117,25
12293,5476,101,4
13339,1310,156,12
5009,6072,66,4
7852,5154,149,11
7700,4078,168,21
11822,8919,25,25
6004,3985,55,23
3080,8971,143,7
8920,9504,146,4
2457,8462,50,1
3073,5104,86,5
13994,5878,194,23
5916,1693,176,11
4129,7804,68,28
5622,3856,86,9
2951,1671,55,18
3750,9379,151,14
12017,1125,58,26
3847,33,39,15
9848,9702,89,13
12517,6605,112,22
5767,5640,190,5
10548,9051,80,23
6689,1587,17,25
10023,3300,111,27
10794,3698,110,20
13299,7675,118,1
472,6589,100,13
10273,9676,127,20
4340,2087,187,9
8779,6456,170,21
3524,1171,122,22
2028,5332,164,23
8968,1644,98,11
5022,3273,83,10
2222,7350,21,1
2250,88,90,17
12198,9556,124,6
12104,6919,36,4
9815,6849,170,21
773,1914,68,26
11564,6843,29,24
13281,2546,64,21
467,3788,39,18
3033,2621,26,13
2893,5472,5,6
5694,6580,139,29
10846,7503,77,24
8825,9073,187,26
10578,301,133,22
1924,3630,37,27
1176,6532,4,7
2902,3016,128,21
11333,292,109,17
3993,5518,197,13
8912,2880,113,4
7551,676,187,25
12256,767,82,14
3561,4675,138,21
7753,3394,89,21
9610,3956,97,24
10996,7145,44,10
7966,2577,135,21
5875,9779,96,12
5673,1594,179,9
13501,4570,177,21
14341,7599,156,19
14352,4657,165,19
1622,6146,157,20
8235,1069,88,21
9245,9670,59,28
14806,5398,126,26
9476,6938,56,25
1877,7812,200,5
8981,9755,57,26
5115,5630,95,24
1169,3469,48,2
11937,399,133,2
3029,4337,182,1
2783,386,45,3
7108,6779,155,14
2102,1500,196,9
14169,4837,140,18
1443,8105,78,9
14660,4194,28,13
3432,1970,155,9
13574,5474,144,1
887,6977,34,25
1686,3288,54,8
20,8568,8,28
910,1892,199,1
13057,9244,53,21
1682,1624,199,13
3149,9593,110,19
9352,7014,121,14
11405,6493,159,7
13597,6027,116,12
9507,7074,111,17
734,1986,104,13
1038,5891,47,14
6941,4241,159,6
13552,8620,175,13
11434,4346,40,5
314,5873,37,23
2325,7968,172,12
4711,8106,129,23
7210,67,24,23
2201,3326,127,9
6524,9662,149,25
2151,8509,32,22
13135,4612,154,17
2094,4953,147,1
12599,3665,34,7
5032,5971,170,8
14273,8657,146,5
11521,9095,177,25
11573,4947,61,4
374,5209,15,14
1528,6807,146,3
8088,3093,95,3
13504,5918,82,9
9321,4189,182,2
14801,9229,149,5
4332,9525,73,29
13580,997,125,9
521,5900,71,22
4086,3743,36,10
11152,9221,172,14
11788,6673,173,22
7499,3718,39,21
58,3545,149,5
8335,9210,114,28
2147,3341,15,4
8096,1962,169,9
4447,340,125,9
978,8135,84,5
14025,2050,87,17
11208,2170,180,21
3917,4445,37,13
3502,2033,116,1
12145,6018,90,27
9443,181,96,27
13977,1487,192,10
8111,4942,26,11
2178,3972,116,6
7006,3695,45,25
12318,7667,123,22
12790,7627,160,19
9396,8866,150,3
13141,3234,32,13
14948,9119,177,8
13586,7048,48,25
2599,8069,17,7
13280,9320,152,28
7493,6250,71,1
11092,478,149,8
4869,5113,101,1
5249,2195,0,15
546,700,7,2
1292,7273,1,9
3540,1742,25,9
12513,3100,55,2
9741,3058,122,14
2448,2644,87,27
10966,7285,14,22
7302,1183,77,17
8645,10,110,27
10014,2309,138,17
1054,2970,156,23
7784,257,48,19
13854,3474,132,14
10964,5129,116,8
12627,1242,117,22
6891,7164,187,6
857,4286,152,25
10702,6159,133,25
11500,1850,11,5
6650,6103,136,17
8492,6511,22,8
13827,8557,64,22
390,1798,126,14
7160,4965,163,24
7461,2498,140,22
1215,5737,106,22
14598,8560,58,2
11250,9132,192,5
5479,2145,166,2
7427,2615,68,20
7742,1491,32,8
14178,504,52,3
9859,8666,35,25
178,6168,100,12
6191,1536,22,24
4882,86,101,27
556,2700,109,29
13670,1883,68,5
137,1489,162,5
5125,794,2,5
14751,3179,42,7
2341,5930,165,6
14340,974,23,14
6821,9495,137,11
12439,5164,173,14
7957,5992,44,19
13900,9823,192,8
1996,694,175,8
2554,2807,126,7
10147,5930,165,6
1234,6262,193,13
3377,8459,178,5
4926,3550,84,17
10838,1009,194,6
12655,1678,185,14
3317,3826,68,8
11121,8582,45,19
13641,2060,42,9
2598,2395,125,25
4521,8752,15,6
13324,8689,171,13
10606,8024,23,10
8260,1648,9,21
14325,2494,142,17
3075,8100,28,3
10076,9256,200,25
8704,9578,133,6
4168,4897,109,21
2332,5868,142,17
8350,2683,131,26
14790,3601,4,10
12002,800,152,13
13069,8529,70,11
8808,8193,187,17
2865,5183,160,14
4760,3155,11,6
6759,470,55,8
3328,5706,82,14
3154,3076,76,28
4687,9663,36,9
11601,3267,25,13
14690,9031,115,8
3864,2004,71,17
2605,3285,196,6
12205,5513,0,24
7360,5078,125,13
6087,6880,124,15
3454,6511,22,8
9837,9679,58,27
9915,4960,143,17
4898,3011,121,2
5272,7414,110,18
9758,2157,136,1
6737,6145,53,21
12441,8507,98,21
6243,2287,140,1
3982,4446,18,21
2285,5069,178,15
12761,772,0,28
9996,960,172,13
8689,5790,123,21
1341,9234,102,9
12788,6402,75,21
11372,8470,80,6
8867,845,154,22
627,3419,107,5
13444,6711,80,25
3024,5203,85,10
5196,6821,126,22
10629,5413,6,12
10840,9727,141,13
10038,9694,102,25
664,7427,70,5
9450,8027,36,27
12090,7015,195,6
7930,6648,13,24
5504,2444,69,15
10276,1102,176,5
12662,2425,99,7
12304,2933,10,29
4581,3929,65,6
9016,8464,57,26
8760,2396,174,16
14400,4145,88,29
11186,2591,112,26
12366,8541,132,25
1473,5933,48,3
14094,5468,35,13
7229,3504,143,2
5854,8695,144,18
3396,7177,45,25
4657,2407,180,19
1727,375,76,9
8847,6079,196,9
14034,6511,22,8
9167,5706,82,14
2305,472,163,3
2497,1629,100,5
1275,2525,12,9
10563,5445,20,15
577,2518,55,17
12504,3248,112,25
8637,9680,191,21
6829,299,152,5
2665,8536,20,25
4392,92,93,1
8218,5846,101,12
11141,4771,33,9
7478,8036,162,16
4860,2430,76,8
1767,400,99,24
1527,5219,128,13
9025,8215,30,15
506,4453,21,20
3448,3454,116,18
1511,1688,163,14
3428,5743,33,29
1345,6516,196,26
11454,4073,148,1
4593,8933,151,5
2397,189,83,21
9265,2986,65,27
8085,1306,154,1
6178,2606,91,4
14271,8880,92,17
9958,5722,116,13
8876,6137,4,26
7846,3612,169,13
6428,7055,166,12
12031,8866,150,3
1388,6385,172,28
14323,768,48,14
8564,3501,170,18
3387,6012,189,19
11933,8183,12,17
7342,4550,112,25
1240,8459,178,5
8484,3534,114,6
9409,8651,132,13
5802,3633,99,28
6940,2718,196,4
13422,7505,198,3
2978,7958,86,3
8182,7250,92,24
2701,5721,63,9
5560,7889,193,21
9768,946,138,17
14421,9787,159,28
1985,5839,198,26
6816,5379,39,25
6109,8949,183,21
3558,7868,14,20
14190,8440,41,10
8083,1318,47,15
3676,7836,168,17
9225,8784,94,14
4028,6936,92,11
5893,3097,179,23
9171,5845,180,21
1471,2013,1,27
14093,5227,63,13
10552,2844,95,9
14822,2103,181,19
2894,9548,2,6
7395,5798,10,26
1257,9355,69,1
4171,6281,185,16
1301,1501,71,15
5537,2372,124,5
13611,9624,108,26
1489,514,134,8
10790,5918,82,9
10473,7876,181,6
483,502,72,13
8183,3520,106,12
10821,3805,159,7
1970,7659,33,25
2558,2378,79,25
2755,8558,37,27
7963,2323,50,3
13180,3103,107,23
946,1017,9,18
9691,2262,3,18
4397,4620,80,11
6440,1345,195,21
14782,1778,138,29
9577,277,131,20
14319,1907,193,17
12667,2939,166,1
10180,5519,33,14
915,6677,51,15
1501,5863,198,5
1711,7001,140,27
12873,4269,85,3
2217,2570,119,20
10094,9541,196,18
2727,5444,157,21
2159,7142,1,17
8636,8398,42,12
5521,6281,185,16
6276,6144,170,16
9205,1068,114,9
14074,6712,73,3
3543,4366,61,2
4187,337,83,11
7369,1801,162,10
7448,8817,53,25
5663,5904,64,19
4812,4837,140,18
9609,8869,122,2
8718,462,19,16
13271,587,58,8
4321,3542,152,1
536,6511,22,8
8705,5788,115,22
13463,1901,173,15
8924,3947,184,3
12444,2168,72,3
8005,9567,116,9
14813,4847,158,11
4004,5050,60,10
8427,9221,172,14
9222,4163,51,5
3842,8637,157,24
13381,7697,108,9
8996,5208,84,29
6568,6638,47,21
12187,8427,9,3
5298,5973,37,21
14697,3039,147,3
7208,3533,177,6
14673,4200,110,1
2297,3241,48,11
13202,7967,18,16
11498,7419,191,17
10857,1254,195,2
7354,3614,115,19
2060,931,56,27
11722,2647,78,8
14921,4640,42,5
13962,4677,154,25
1298,6258,21,28
8148,97,137,25
2747,5197,50,1
10507,817,45,9
14010,7739,175,13
8650,4434,100,13
8480,5538,115,5
13002,2720,23,20
5759,7183,102,21
6540,728,35,21
1151,2489,114,26
2021,5182,23,6
839,8111,169,22
2374,4293,188,6
4211,3986,167,7
10065,1312,190,9
391,74,53,9
11525,1357,131,21
8567,5005,74,13
9278,2095,178,8
4513,1804,167,25
254,4455,65,17
4348,8438,188,14
6268,5108,65,3
21,9347,79,17
13004,6853,108,15
10858,7018,194,4
3470,716,191,6
182,2518,55,17
9949,6244,45,13
9992,1435,68,9
13520,7499,103,5
5656,6400,174,21
4456,4965,163,24
7335,9864,44,11
5153,8549,177,23
320,3453,98,1
8337,4043,159,24
1128,734,154,13
7202,2352,51,25
2472,4364,50,9
14389,2097,88,24
8240,6392,11,17
14238,2346,97,10
11462,360,37,21
4014,657,126,13
6640,3504,143,2
13578,6760,175,13
2751,3543,121,1
11733,1148,67,1
3969,1073,126,17
234,2656,144,1
10782,3904,173,26
6008,9416,116,12
8073,2205,98,18
145,376,80,4
5945,8160,131,1
1675,1669,85,21
11096,815,183,28
7139,6103,136,17
5848,2620,179,22
7140,9630,103,20
10481,3600,198,21
9469,6533,109,4
5005,18,30,16
12998,3851,61,3
269,1788,79,13
11064,9506,168,19
7586,4996,107,25
6949,8964,197,5
2593,7075,61,25
12793,6908,15,6
12081,5966,147,27
2650,9233,148,29
5346,9250,48,5
14446,9861,52,23
6458,1968,75,25
14581,5030,109,11
2968,6366,29,1
12111,9257,133,28
6281,4885,93,21
8766,5961,91,12
183,1809,68,11
5365,6083,86,17
9796,9212,31,21
9825,3917,157,20
8035,4852,41,10
8149,4273,155,9
2580,6107,79,14
6418,360,37,21
3593,550,137,7
6707,2921,126,5
10053,2535,170,22
12972,9324,83,26
6874,9326,133,16
6589,4771,33,9
10951,7142,1,17
13184,6676,186,12
1801,440,41,27
1900,4031,163,13
8266,3532,17,19
6426,7323,20,28
12975,1426,145,28
7991,3775,71,15
5037,7945,70,16
1782,7443,21,2
345,4083,169,5
6014,387,89,11
8497,6997,148,4
4871,5808,35,6
2321,5183,160,14
8571,369,182,20
12391,8978,114,17
14923,4360,91,8
11174,7954,11,22
2689,8045,176,20
5420,3305,171,1
8357,1943,84,5
5028,4202,135,18
864,4245,144,29
4619,7288,166,12
11181,4910,81,3
6164,1612,3,13
4990,6357,88,27
11002,4028,144,13
13916,7713,134,16
8543,7654,77,13
3626,7524,181,17
5194,3852,175,1
8094,8454,167,6
1457,1086,22,28
8954,3320,137,27
13624,6130,166,4
1735,4413,196,21
12507,2517,104,3
2494,8420,189,17
9830,7258,152,21
1831,3025,181,5
6161,3133,46,29
3475,9399,127,17
7034,6492,192,5
14561,3968,153,14
10170,36,147,21
12345,6929,36,17
4720,6555,69,17
10299,2467,113,8
5520,567,3,18
12631,8211,4,6
8732,5028,172,21
11054,5241,19,7
6302,2611,166,1
5953,5985,163,18
3945,9020,73,17
7534,2704,148,19
12141,9804,111,21
13511,8760,134,15
9521,23,191,14
11299,6541,133,11
8946,6302,150,16
7178,3633,99,28
12542,3234,32,13
9589,8614,8,18
10316,381,113,27
4555,7619,114,5
3200,6315,53,12
13195,7365,6,25
13991,7951,144,5
12401,3990,41,24
9418,6157,193,20
5853,7570,95,1
3986,8618,121,4
9148,8042,116,29
896,3243,102,1
5692,2006,27,5
5781,8193,187,17
4051,5984,133,5
7621,3794,113,28
6219,690,158,28
432,4178,47,19
9964,4851,15,27
10115,6961,55,22
6562,336,33,6
2375,7521,25,17
9344,2302,19,4
14222,2137,126,10
11902,726,10,11
939,5147,65,17
6001,9581,157,5
7106,9500,20,25
3268,6369,127,28
11956,1135,25,15
14977,4317,131,1
9647,4909,69,16
4135,6714,72,1
2816,3963,197,29
1891,2904,195,4
9651,6224,19,22
12240,5003,49,17
9195,656,41,1
12333,5039,88,23
806,5387,189,6
4900,924,69,19
448,2062,171,13
14996,9541,196,18
1099,6306,95,19
6704,6585,185,3
7620,3475,147,2
5398,3949,100,3
656,154,47,18
8613,1809,68,11
13496,4576,91,26
6808,8911,105,1
10439,8530,7,28
4167,5873,37,23
9661,8228,79,21
12295,8359,75,2
4245,4895,43,2
10574,3238,138,10
296,4986,119,25
6394,7849,134,6
12417,6251,200,29
11224,5488,30,21
14080,1911,187,2
10989,8469,189,9
14591,6892,139,8
7851,4033,159,25
14572,2910,144,23
6836,1154,14,22
1703,827,186,4
3314,6380,90,2
5496,178,107,20
5528,348,56,12
9221,2590,108,21
12050,2355,161,26
8923,4565,39,17
14917,3945,167,3
8943,9781,120,1
3606,791,77,17
3189,1549,137,18
1081,6118,51,19
4553,2757,29,22
248,7837,97,1
12120,8546,120,13
789,6196,118,21
9703,2903,32,24
11651,3245,41,10
4024,805,173,21
1500,8452,57,17
12427,7094,173,20
14376,58,54,20
3017,973,134,11
4993,2697,198,16
11114,932,28,9
13883,4247,4,28
184,9164,114,9
14724,5537,128,4
13215,483,149,4
6616,8874,121,4
4038,9576,123,25
8724,5553,19,17
2539,2390,88,23
12746,4148,59,28
4255,3009,139,1
10685,8145,135,26
2575,2843,54,21
6308,2478,87,19
14987,6828,100,1
5814,3120,36,16
10478,8533,151,6
5395,3455,50,14
4300,4658,150,12
5329,2055,3,5
13205,3961,196,9
4317,2013,1,27
2710,7326,187,10
1206,6656,108,1
1617,4538,32,13
7785,8202,73,13
13466,9924,173,13
906,2703,196,13
2489,6146,157,20
14752,9375,137,5
7084,1529,108,26
4579,7943,155,27
3217,9647,89,20
13905,1118,130,15
8902,7822,199,26
3287,3752,16,19
6201,6740,36,5
14036,4528,171,23
12956,7825,9,1
6284,7822,199,26
5443,4546,73,27
119,3401,112,11
4241,7191,21,23
9840,887,99,3
5253,8828,81,13
4994,2512,27,21
12859,7030,133,12
10542,1696,60,1
3194,4304,87,5
6872,7063,2,5
14941,6209,45,21
3811,7819,103,28
8716,6971,105,22
13380,6114,43,1
8626,2072,191,10
4960,7638,111,2
8316,8684,65,10
11119,8059,82,3
1189,3291,167,27
12601,6236,143,14
12781,3470,197,17
10770,1292,52,25
8790,3893,134,15
404,9617,92,25
8080,8216,86,24
6255,592,128,28
7585,9195,72,12
8264,42,181,7
5492,8173,144,2
2056,387,89,11
13395,8434,19,15
4049,5375,162,1
14761,4354,38,15
7727,6430,95,22
7771,2826,78,6
3955,4820,170,26
13475,912,91,9
7564,8398,42,12
10798,5772,33,16
8100,204,138,3
12837,185,124,1
3866,3243,102,1
14455,5921,35,4
10535,3325,125,9
8269,2250,185,29
2724,6006,20,10
9701,6393,29,17
14242,8528,63,2
8178,3663,173,23
2861,8287,114,20
2465,7455,140,16
13730,2450,77,10
4563,3481,109,7
4875,7732,107,7
11507,2562,66,22
11561,4463,49,21
11936,2862,45,25
14533,5387,189,6
12468,8638,53,1
7243,1273,8,6
10501,5191,82,1
2050,5801,140,16
14659,8821,190,11
2820,137,144,22
12327,4761,90,5
12719,361,132,8
5455,8565,55,17
562,1233,66,13
11160,118,166,17
11897,5351,14,27
8044,5886,2,5
9932,3770,158,4
1634,7096,146,1
3005,4365,182,4
2054,4664,170,13
8199,4792,161,1
4862,7709,186,7
14892,7790,6,17
2181,9757,167,7
7484,8900,134,15
2795,4828,45,13
5811,2574,158,1
19,5105,70,8
12648,347,168,29
505,3825,158,13
2715,9676,127,20
799,9731,153,13
9343,2640,162,9
5819,8593,121,1
1596,5820,23,12
10545,2845,43,26
4652,6515,197,13
6541,4236,179,28
13563,6530,42,13
6208,1921,38,9
708,4198,180,22
7516,8337,167,17
361,8437,88,2
13166,8051,6,13
4717,9698,90,22
7070,4207,84,15
7681,7998,96,9
10317,1491,32,8
7253,5064,13,13
11581,9243,38,18
4368,552,151,11
11395,2855,175,16
2223,8977,148,11
1076,1638,150,19
4628,8018,167,8
5865,4959,117,7
5832,3578,80,5
5615,7749,76,18
3342,4416,75,21
11834,7896,58,22
6906,185,124,1
3944,3889,40,8
5116,6931,194,5
12865,4166,188,9
13947,7184,24,7
6223,6317,74,25
581,7457,9,9
819,9615,167,9
1445,2027,126,14
10715,804,46,12
890,5777,5,29
3087,599,54,14
14550,2005,67,16
13247,3688,33,2
6677,6703,181,27
1577,1634,101,23
2259,3300,111,27
1487,8389,105,25
10834,1372,114,25
3312,2933,10,29
8169,1830,8,13
11327,4955,104,14
9993,6812,111,8
12070,2070,174,1
5813,5309,57,5
3242,8548,27,6
7495,2332,17,22
3329,7379,193,22
8245,4928,13,28
14732,848,30,21
8126,9652,65,25
4781,2073,27,4
12664,6670,195,24
7916,3353,30,19
9515,351,167,20
7915,5880,138,17
6274,2775,197,15
6137,6631,29,14
12940,691,154,16
1515,7646,185,5
14233,2700,109,29
13841,3027,95,18
3402,4276,124,17
6186,9459,144,17
3384,5400,164,21
12600,3484,169,1
10043,5322,78,11
14465,7345,102,11
8388,849,106,17
12255,4736,127,23
5236,7160,12,9
7372,3468,26,5
1552,5240,120,18
2606,292,109,17
11698,150,35,9
987,7901,157,9
9505,4146,16,9
1071,3682,193,16
8336,7804,68,28
5975,9329,179,14
7166,3301,160,27
9621,7198,140,17
12310,8646,122,25
3186,9895,198,24
12729,6082,115,29
6373,3352,33,4
2983,3929,65,6
6469,6582,193,21
645,713,48,13
11635,2452,192,26
489,5854,117,27
3962,7300,135,20
3171,7917,86,21
5445,9529,67,2
11843,6904,187,3
7853,8333,12,11
1757,6024,139,29
5387,4262,185,9
6261,5624,186,5
8334,2835,135,9
2779,7433,55,5
10748,7385,199,13
6252,2805,101,1
12092,6382,159,15
2503,8979,77,25
3043,5302,125,1
8672,7225,137,12
9474,7929,1,16
4370,8084,136,10
3675,6324,58,16
14524,429,50,21
1854,8775,138,14
9728,7541,10,7
12209,5693,133,23
2737,1808,43,26
8482,8275,104,21
7531,5804,61,5
10915,7809,194,26
4668,6346,121,10
7037,5958,109,2
5343,5564,4,11
10169,9918,41,13
13549,9458,121,21
5211,7699,131,27
1635,9483,18,13
10581,3866,5,2
1673,1207,178,22
13336,7517,172,16
754,5895,148,13
4351,3639,63,27
7588,9794,90,9
2550,3280,170,5
5920,9201,193,12
8135,3137,121,21
9628,1731,140,25
5367,7559,188,19
3055,5809,112,15
12983,4570,177,21
14457,1603,47,15
1693,1450,102,15
14956,6226,106,6
10827,2673,97,14
14179,6966,19,1
6981,9769,188,25
6463,9112,73,16
9362,7823,142,10
2361,4104,143,21
165,6419,147,28
7802,9579,141,25
3360,7864,47,20
5034,9830,149,4
8318,3045,6,4
11083,8662,68,25
14115,1996,174,9
14049,7474,117,23
6048,7771,64,7
1026,8821,190,11
11619,7620,1,8
9143,3219,88,21
1630,5050,60,10
10135,933,139,29
11290,607,135,1
1862,9576,123,25
11275,4549,19,23
7179,8027,36,27
7526,9768,94,27
12115,9740,138,9
9927,2890,154,18
6559,6472,114,3
8249,6234,191,1
14894,3812,199,19
4184,2370,71,25
6288,7267,16,22
6952,3225,61,19
274,4492,86,10
685,7245,168,5
9912,5284,161,24
8668,8574,169,20
10397,7617,0,10
5581,1134,190,14
6266,3929,65,6
13490,1908,193,25
10683,8725,6,8
11130,8737,147,25
3858,1464,89,1
2548,6489,195,24
641,3747,67,2
1695,9233,148,29
3022,6087,126,28
11452,8492,28,15
14792,7590,176,15
5510,7934,75,20
9199,9316,96,14
1535,9615,167,9
14838,9758,18,1
60,5748,100,5
11666,3969,160,6
6997,1855,40,19
13314,4431,59,7
6834,9825,2,16
11520,2685,116,23
6703,7492,18,17
7485,6493,159,7
2977,4599,179,24
324,209,155,19
6100,5871,129,1
4282,3063,114,28
1103,7714,199,15
9305,6967,124,27
9493,5200,92,20
11703,3924,12,21
4620,6449,27,9
5658,2062,171,13
6983,7951,144,5
613,137,144,22
14478,8356,27,2
7538,7496,182,1
2296,6530,42,13
9744,1001,9,21
10358,1491,32,8
8757,1612,3,13
6573,1752,197,22
10388,3443,119,22
14843,8760,134,15
11807,6463,119,15
6661,1288,22,6
6895,3879,24,25
12287,4022,8,22
3077,5670,117,9
7530,258,52,1
13681,1931,21,6
10886,8565,55,17
7663,8072,69,1
7469,4858,13,29
4259,236,6,16
7414,3444,116,17
5714,9269,38,29
10468,978,142,12
8436,5048,69,8
9746,549,66,26
5753,730,68,7
3579,4002,194,28
8806,8624,55,25
7433,3879,24,25
4202,8764,126,11
14366,8110,121,27
4191,6640,81,14
12389,8517,44,22
12353,2577,135,21
12654,8170,111,13
9136,757,106,8
2687,9268,112,13
9360,7801,118,11
14984,765,189,13
4754,8916,128,26
13294,3346,197,23
7141,9728,133,3
9553,164,140,16
123,4839,59,5
14069,8632,102,29
13950,2846,186,4
2696,7964,106,4
1633,4227,192,25
12744,6577,110,1
2684,3487,92,12
11349,2825,62,24
376,9892,107,29
13305,4513,86,13
2241,6913,92,17
6493,9736,77,21
11509,1364,94,24
9908,10000,141,14
8614,3524,9,13
10359,4852,41,10
690,9828,189,11
1807,9332,25,5
2515,3376,84,25
9293,6893,130,16
2814,5450,21,2
9813,5755,25,6
2251,9310,10,14
3453,2156,188,5
2705,8724,39,28
7249,9244,53,21
3145,7864,47,20
5772,5746,169,14
13012,7721,182,20
10600,8563,38,25
12220,9530,107,13
8130,2934,31,12
10277,7832,143,10
8495,9593,110,19
1122,5509,12,6
6771,4775,10,12
4498,5955,183,6
9631,493,3,20
5102,7649,45,5
4957,9012,114,9
8554,1897,189,17
12452,647,128,26
5944,8105,78,9
698,2989,57,7
5700,3899,173,28
12624,1567,55,26
3748,7178,155,24
6580,1363,56,27
5924,1932,176,11
3458,559,143,7
7497,7853,190,28
14404,5090,105,18
7234,8693,106,26
7689,8852,37,25
11265,4036,96,14
902,8613,135,14
7971,6299,42,9
14067,6988,36,28
8552,8947,191,6
1751,1553,16,24
9836,5893,141,22
804,9536,1,15
3463,4539,96,22
8555,49,185,21
9622,1160,109,5
12535,9123,36,1
5734,2813,126,6
4134,9384,78,1
11301,2369,101,21
1023,1539,160,25
9465,219,90,11
1726,6100,75,2
10441,1895,122,1
9510,8108,11,2
10329,1660,190,2
1618,6700,178,20
11716,5547,139,23
12476,2569,71,14
1504,9317,67,20
10346,7908,193,5
9192,1467,73,1
79,9499,117,22
1771,325,123,16
7379,430,139,16
6210,9255,97,3
7492,5212,80,19
12019,4423,92,20
13825,1477,12,1
8877,2714,37,22
14399,8743,174,9
7805,9974,96,13
7334,2403,22,9
10587,1297,194,19
69,4781,158,21
8407,3811,61,20
14131,8315,72,17
9306,8579,60,17
6212,2316,157,3
13327,1900,30,27
8026,414,121,9
6168,2098,131,21
289,8484,9,21
2952,1649,62,24
4838,3253,47,14
465,3832,97,22
11652,1564,90,8
9229,8547,53,5
2796,6038,172,4
11802,7457,9,9
9213,2472,37,15
1609,8507,98,21
5376,3055,9,16
4518,7817,103,5
12292,4760,76,22
5745,5866,82,15
8291,7997,126,5
6858,4676,132,10
14022,8887,71,21
5103,914,168,22
14166,3754,140,22
13755,8782,129,13
2955,886,5,26
4799,1729,145,8
2320,7252,52,25
4052,3032,30,20
10740,4296,114,25
10645,8967,147,23
2435,9149,74,25
5846,1327,185,25
13951,387,89,11
9518,3235,43,9
12571,1376,10,7
12570,9994,53,10
5283,9551,27,13
10636,5819,34,15
12683,4680,153,8
